ID,v0,v1,v2,v3,v4,v5,v6,v7
:R:A:BAS:EPS_:dciBAS-NORSUL:dal:V_valueTable_severity,0,0,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS_:dciBAS-NORSUL:dal:V_valueTable_state,N,N,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS_:dciBAS-NORSUL:dal:V_valueTable_value,0,1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS_:dciBAS-CHAFLT:dal:V_valueTable_format,0,0,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS_:dciBAS-CHAFLT:dal:V_valueTable_label,&DB_NORMAL,&DB_GUZH,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS_:dciBAS-CHAFLT:dal:V_valueTable_severity,0,3,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS_:dciBAS-CHAFLT:dal:V_valueTable_state,N,A,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS_:dciBAS-CHAFLT:dal:V_valueTable_value,0,1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS_:dciBAS-INVFLT:dal:V_valueTable_format,0,0,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS_:dciBAS-INVFLT:dal:V_valueTable_label,&DB_NORMAL,&DB_GUZH,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS_:dciBAS-INVFLT:dal:V_valueTable_severity,0,3,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS_:dciBAS-INVFLT:dal:V_valueTable_state,N,A,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS_:dciBAS-INVFLT:dal:V_valueTable_value,0,1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS_:dciBAS-LPRESSTA:dal:V_valueTable_format,0,0,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS_:dciBAS-LPRESSTA:dal:V_valueTable_label,&DB_DIAN2,&DB_DIAN3,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS_:dciBAS-LPRESSTA:dal:V_valueTable_severity,0,3,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS_:dciBAS-LPRESSTA:dal:V_valueTable_state,N,A,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS_:dciBAS-LPRESSTA:dal:V_valueTable_value,0,1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS_:dciBAS-MTCBSTA:dal:V_valueTable_format,0,0,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS_:dciBAS-MTCBSTA:dal:V_valueTable_label,&DB_WUYI,&DB_WEIX2,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS_:dciBAS-MTCBSTA:dal:V_valueTable_severity,0,0,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS_:dciBAS-MTCBSTA:dal:V_valueTable_state,N,N,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS_:dciBAS-MTCBSTA:dal:V_valueTable_value,0,1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS_:dciBAS-FEDFLT:dal:V_valueTable_format,0,0,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS_:dciBAS-FEDFLT:dal:V_valueTable_label,&DB_NORMAL,&DB_GUZH,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS_:dciBAS-FEDFLT:dal:V_valueTable_severity,0,3,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS_:dciBAS-FEDFLT:dal:V_valueTable_state,N,A,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS_:dciBAS-FEDFLT:dal:V_valueTable_value,0,1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS1:dciBAS-MPOWNORM:dal:V_valueTable_format,0,0,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS1:dciBAS-MPOWNORM:dal:V_valueTable_label,&DB_NORMAL,&DB_GUZH,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS1:dciBAS-MPOWNORM:dal:V_valueTable_severity,0,2,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS1:dciBAS-MPOWNORM:dal:V_valueTable_state,N,A,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS1:dciBAS-MPOWNORM:dal:V_valueTable_value,0,1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS1:dciBAS-BPOWNORM:dal:V_valueTable_format,0,0,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS1:dciBAS-BPOWNORM:dal:V_valueTable_label,&DB_NORMAL,&DB_GUZH,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS1:dciBAS-BPOWNORM:dal:V_valueTable_severity,0,2,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS1:dciBAS-BPOWNORM:dal:V_valueTable_state,N,A,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS1:dciBAS-BPOWNORM:dal:V_valueTable_value,0,1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS1:dciBAS-MPOWSUP:dal:V_valueTable_format,0,0,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS1:dciBAS-MPOWSUP:dal:V_valueTable_label,&DB_WUYI,&DB_ZHUD,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS1:dciBAS-MPOWSUP:dal:V_valueTable_severity,0,0,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS1:dciBAS-MPOWSUP:dal:V_valueTable_state,N,N,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS1:dciBAS-MPOWSUP:dal:V_valueTable_value,0,1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS1:dciBAS-BPOWSUP:dal:V_valueTable_format,0,0,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS1:dciBAS-BPOWSUP:dal:V_valueTable_label,&DB_WUYI,&DB_BEID,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS1:dciBAS-BPOWSUP:dal:V_valueTable_severity,0,0,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS1:dciBAS-BPOWSUP:dal:V_valueTable_state,N,N,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS1:dciBAS-BPOWSUP:dal:V_valueTable_value,0,1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS1:dciBAS-MTCBSTA:dal:V_valueTable_format,0,0,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS1:dciBAS-MTCBSTA:dal:V_valueTable_label,&DB_WUYI,&DB_WEIX2,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS1:dciBAS-MTCBSTA:dal:V_valueTable_severity,0,0,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS1:dciBAS-MTCBSTA:dal:V_valueTable_state,N,N,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS1:dciBAS-MTCBSTA:dal:V_valueTable_value,0,1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS1:dciBAS-NORSUL:dal:V_valueTable_format,0,0,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS1:dciBAS-NORSUL:dal:V_valueTable_label,&DB_ZHEN3,&DB_YING2,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS1:dciBAS-NORSUL:dal:V_valueTable_severity,0,0,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS1:dciBAS-NORSUL:dal:V_valueTable_state,N,N,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS1:dciBAS-NORSUL:dal:V_valueTable_value,0,1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS1:dciBAS-CHAFLT:dal:V_valueTable_format,0,0,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS1:dciBAS-CHAFLT:dal:V_valueTable_label,&DB_NORMAL,&DB_GUZH,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS1:dciBAS-CHAFLT:dal:V_valueTable_severity,0,3,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS1:dciBAS-CHAFLT:dal:V_valueTable_state,N,A,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS1:dciBAS-CHAFLT:dal:V_valueTable_value,0,1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS1:dciBAS-INVFLT:dal:V_valueTable_format,0,0,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS1:dciBAS-INVFLT:dal:V_valueTable_label,&DB_NORMAL,&DB_GUZH,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS1:dciBAS-INVFLT:dal:V_valueTable_severity,0,3,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS1:dciBAS-INVFLT:dal:V_valueTable_state,N,A,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS1:dciBAS-INVFLT:dal:V_valueTable_value,0,1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS1:dciBAS-LPRESSTA:dal:V_valueTable_format,0,0,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS1:dciBAS-LPRESSTA:dal:V_valueTable_label,&DB_DIAN2,&DB_DIAN3,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS1:dciBAS-LPRESSTA:dal:V_valueTable_severity,0,3,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS1:dciBAS-LPRESSTA:dal:V_valueTable_state,N,A,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS1:dciBAS-LPRESSTA:dal:V_valueTable_value,0,1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS1:dciBAS-DPOWFLT:dal:V_valueTable_format,0,0,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS1:dciBAS-DPOWFLT:dal:V_valueTable_label,&DB_NORMAL,&DB_GUZH,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS1:dciBAS-DPOWFLT:dal:V_valueTable_severity,0,3,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS1:dciBAS-DPOWFLT:dal:V_valueTable_state,N,A,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS1:dciBAS-DPOWFLT:dal:V_valueTable_value,0,1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS1:dciBAS-FEDFLT:dal:V_valueTable_format,0,0,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS1:dciBAS-FEDFLT:dal:V_valueTable_label,&DB_NORMAL,&DB_GUZH,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS1:dciBAS-FEDFLT:dal:V_valueTable_severity,0,3,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS1:dciBAS-FEDFLT:dal:V_valueTable_state,N,A,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS1:dciBAS-FEDFLT:dal:V_valueTable_value,0,1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:SSZZ:dciBAS-SWTSTA:dal:V_valueTable_format,0,0,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:SSZZ:dciBAS-SWTSTA:dal:V_valueTable_label,&DB_GUAN11,&DB_KAI,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:SSZZ:dciBAS-SWTSTA:dal:V_valueTable_severity,0,0,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:SSZZ:dciBAS-SWTSTA:dal:V_valueTable_state,N,N,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:SSZZ:dciBAS-SWTSTA:dal:V_valueTable_value,0,1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:ZNZM:dciBAS-MANAUTO:dal:V_valueTable_format,0,0,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:ZNZM:dciBAS-MANAUTO:dal:V_valueTable_label,&DB_ZIDO2,&DB_SHOU2,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:ZNZM:dciBAS-MANAUTO:dal:V_valueTable_severity,0,0,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:ZNZM:dciBAS-MANAUTO:dal:V_valueTable_state,N,N,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:ZNZM:dciBAS-MANAUTO:dal:V_valueTable_value,0,1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:ZNZM:dciBAS-LRSTA:dal:V_valueTable_format,0,0,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:ZNZM:dciBAS-LRSTA:dal:V_valueTable_label,&DB_YUAN1,&DB_LOCAL1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:ZNZM:dciBAS-LRSTA:dal:V_valueTable_severity,0,0,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:ZNZM:dciBAS-LRSTA:dal:V_valueTable_state,N,N,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:ZNZM:dciBAS-LRSTA:dal:V_valueTable_value,0,1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:ZNZM:dciBAS-SYNFLT:dal:V_valueTable_format,0,0,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:ZNZM:dciBAS-SYNFLT:dal:V_valueTable_label,&DB_WUYI,&DB_GUZH,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:ZNZM:dciBAS-SYNFLT:dal:V_valueTable_severity,0,3,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:ZNZM:dciBAS-SYNFLT:dal:V_valueTable_state,N,A,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:ZNZM:dciBAS-SYNFLT:dal:V_valueTable_value,0,1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:ZNZM:dciBAS-HIGFED:dal:V_valueTable_format,0,0,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:ZNZM:dciBAS-HIGFED:dal:V_valueTable_label,&DB_WUYI,&DB_GAOF,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:ZNZM:dciBAS-HIGFED:dal:V_valueTable_severity,0,0,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:ZNZM:dciBAS-HIGFED:dal:V_valueTable_state,N,N,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:ZNZM:dciBAS-HIGFED:dal:V_valueTable_value,0,1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:ZNZM:dciBAS-NOMFED:dal:V_valueTable_format,0,0,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:ZNZM:dciBAS-NOMFED:dal:V_valueTable_label,&DB_WUYI,&DB_PING,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:ZNZM:dciBAS-NOMFED:dal:V_valueTable_severity,0,0,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:ZNZM:dciBAS-NOMFED:dal:V_valueTable_state,N,N,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:ZNZM:dciBAS-NOMFED:dal:V_valueTable_value,0,1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:ZNZM:dciBAS-CLNFED:dal:V_valueTable_format,0,0,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:ZNZM:dciBAS-CLNFED:dal:V_valueTable_label,&DB_WUYI,&DB_QING1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:ZNZM:dciBAS-CLNFED:dal:V_valueTable_severity,0,0,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:ZNZM:dciBAS-CLNFED:dal:V_valueTable_state,N,N,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:ZNZM:dciBAS-CLNFED:dal:V_valueTable_value,0,1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:ZNZM:dciBAS-LIGFED:dal:V_valueTable_format,0,0,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:ZNZM:dciBAS-LIGFED:dal:V_valueTable_label,&DB_WUYI,&DB_QUAN2,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:ZNZM:dciBAS-LIGFED:dal:V_valueTable_severity,0,0,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:ZNZM:dciBAS-LIGFED:dal:V_valueTable_state,N,N,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:ZNZM:dciBAS-LIGFED:dal:V_valueTable_value,0,1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:ZNZM:dciBAS-STPFED:dal:V_valueTable_format,0,0,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:ZNZM:dciBAS-STPFED:dal:V_valueTable_label,&DB_WUYI,&DB_TING5,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:ZNZM:dciBAS-STPFED:dal:V_valueTable_severity,0,0,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:ZNZM:dciBAS-STPFED:dal:V_valueTable_state,N,N,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:ZNZM:dciBAS-STPFED:dal:V_valueTable_value,0,1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:ZNZM:dciBAS-SELFED:dal:V_valueTable_format,0,0,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:ZNZM:dciBAS-SELFED:dal:V_valueTable_label,&DB_WUYI,&DB_ZIDI,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:ZNZM:dciBAS-SELFED:dal:V_valueTable_severity,0,0,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:ZNZM:dciBAS-SELFED:dal:V_valueTable_state,N,N,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:ZNZM:dciBAS-SELFED:dal:V_valueTable_value,0,1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:ZNZM:dciBAS-SYSGS:dal:V_valueTable_format,0,0,0,0,0,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:ZNZM:dciBAS-SYSGS:dal:V_valueTable_label,&DB_WUYI,&DB_TONG,&DB_KONG2,&DB_GEIP,&DB_DIYA,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:ZNZM:dciBAS-SYSGS:dal:V_valueTable_severity,0,0,0,0,0,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:ZNZM:dciBAS-SYSGS:dal:V_valueTable_state,N,N,N,N,N,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:ZNZM:dciBAS-SYSGS:dal:V_valueTable_value,0,1,2,3,4,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:WSTS:dciBAS-MANAUTO:dal:V_valueTable_format,0,0,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:WSTS:dciBAS-MANAUTO:dal:V_valueTable_label,&DB_ZIDO2,&DB_SHOU2,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:WSTS:dciBAS-MANAUTO:dal:V_valueTable_severity,0,0,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:WSTS:dciBAS-MANAUTO:dal:V_valueTable_state,N,N,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:WSTS:dciBAS-MANAUTO:dal:V_valueTable_value,0,1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:WSTS:dciBAS-LRSTA:dal:V_valueTable_format,0,0,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:WSTS:dciBAS-LRSTA:dal:V_valueTable_label,&DB_LOCAL1,&DB_YUAN1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:WSTS:dciBAS-LRSTA:dal:V_valueTable_severity,0,0,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:WSTS:dciBAS-LRSTA:dal:V_valueTable_state,N,N,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:WSTS:dciBAS-LRSTA:dal:V_valueTable_value,0,1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:WSTS:dciBAS-RUNSTA1:dal:V_valueTable_format,0,0,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:WSTS:dciBAS-RUNSTA1:dal:V_valueTable_label,&DB_WUYI,&DB_YUNX1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:WSTS:dciBAS-RUNSTA1:dal:V_valueTable_severity,0,0,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:WSTS:dciBAS-RUNSTA1:dal:V_valueTable_state,N,N,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:WSTS:dciBAS-RUNSTA1:dal:V_valueTable_value,0,1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:WSTS:dciBAS-STPSTA1:dal:V_valueTable_format,0,0,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:WSTS:dciBAS-STPSTA1:dal:V_valueTable_label,&DB_WUYI,&DB_TING1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:WSTS:dciBAS-STPSTA1:dal:V_valueTable_severity,0,0,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:WSTS:dciBAS-STPSTA1:dal:V_valueTable_state,N,N,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:WSTS:dciBAS-STPSTA1:dal:V_valueTable_value,0,1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
