ID,name,address,type,length,deadband,label,ELEMENT_NAME,varInvalid1,functTrans,SubscriptionPeriod,RefreshPeriod,link_object_is_from_object_type
:R:A:POLE_ZXN:FEP:SYS:ASD03:VE0007,deiZXNSYSFEPASD03-LINK4,000/002/00109/5/000001,DEIV,4,0,ASD03 - FEP LINK4 STATUS,VE,,,,,
:R:A:POLE_ZXN:FEP:SYS:ASD04,ASD04,,,,,ASD04,GRP_VE,,,,,
:R:A:POLE_ZXN:FEP:SYS:ASD04:VE0001,deiZXNSYSFEPASD04-COM,$ComStatus-00111/4+5,DEIV,4,0,ASD04 - FEP COMM STATUS,VE,,,,,
:R:A:POLE_ZXN:FEP:SYS:ASD04:VE0002,deiZXNSYSFEPASD04-INF,$InfStatus-00067/4+5,DEIV,4,0,ASD04 - FEP INF STATUS,VE,,,,,
:R:A:POLE_ZXN:FEP:SYS:ASD04:VE0003,deoZXNSYSFEPASD04-SET,$SetComStatus-00067-1,DEOV,4,0,ASD04 - FEP SET COM STATUS,VE,,,,,
:R:A:POLE_ZXN:FEP:SYS:ASD04:VE0004,deiZXNSYSFEPASD04-LINK1,000/001/00111/4/000001,DEIV,4,0,ASD04 - FEP LINK1 STATUS,VE,,,,,
:R:A:POLE_ZXN:FEP:SYS:ASD04:VE0005,deiZXNSYSFEPASD04-LINK2,000/001/00111/5/000001,DEIV,4,0,ASD04 - FEP LINK2 STATUS,VE,,,,,
:R:A:POLE_ZXN:FEP:SYS:ASD04:VE0006,deiZXNSYSFEPASD04-LINK3,000/002/00111/4/000001,DEIV,4,0,ASD04 - FEP LINK3 STATUS,VE,,,,,
:R:A:POLE_ZXN:FEP:SYS:ASD04:VE0007,deiZXNSYSFEPASD04-LINK4,000/002/00111/5/000001,DEIV,4,0,ASD04 - FEP LINK4 STATUS,VE,,,,,
:R:A:POLE_ZXN:FEP:SYS:ASD05,ASD05,,,,,ASD05,GRP_VE,,,,,
:R:A:POLE_ZXN:FEP:SYS:ASD05:VE0001,deiZXNSYSFEPASD05-COM,$ComStatus-00113/4+5,DEIV,4,0,ASD05 - FEP COMM STATUS,VE,,,,,
:R:A:POLE_ZXN:FEP:SYS:ASD05:VE0002,deiZXNSYSFEPASD05-INF,$InfStatus-00068/4+5,DEIV,4,0,ASD05 - FEP INF STATUS,VE,,,,,
:R:A:POLE_ZXN:FEP:SYS:ASD05:VE0003,deoZXNSYSFEPASD05-SET,$SetComStatus-00068-1,DEOV,4,0,ASD05 - FEP SET COM STATUS,VE,,,,,
:R:A:POLE_ZXN:FEP:SYS:ASD05:VE0004,deiZXNSYSFEPASD05-LINK1,000/001/00113/4/000001,DEIV,4,0,ASD05 - FEP LINK1 STATUS,VE,,,,,
